"species","GCA","analysis_node","filtered_microRNA_score","N50","BUSCO_filled","BUSCO_Score","MirMachine.version","Total.families.searched","miRNA.score","Model"
"Crocuta_crocuta","GCA_008692635.1","Laurasiatheria",75.58,97873,"C:90.5%[S:89.8%,D:0.7%],F:1.8%,M:7.7%,n:14502",90.5,"0.2.13",217,86.3158,"deutero"
"Oryzias_latipes","GCA_947078765.1","Clupeocephala",80.7,1402603,"C:95.3%[S:94.5%,D:0.8%],F:1.6%,M:3.1%,n:3640",95.3,"0.2.13",114,91.0891,"deutero"
"Thecocarcelia_acutangulata","GCA_914767745.1","Diptera",64.18,3508021,"C:89.8%[S:86.2%,D:3.6%],F:3.3%,M:6.9%,n:3285",89.8,"0.2.13",67,69.3548,"proto"
"Ocypus_olens","GCA_910593695.1","Endopterygota",76.56,4567902,"C:97.5%[S:96.4%,D:1.1%],F:1.2%,M:1.3%,n:2124",97.5,"0.2.13",64,80.3279,"proto"
"Cuculus_canorus","GCA_017976375.1","Neoaves",75.97,20797936,"C:96.7%[S:96.3%,D:0.4%],F:1.1%,M:2.2%,n:8338",96.7,"0.2.13",129,85.9649,"deutero"
"Rutpela_maculata","GCA_936443135.1","Endopterygota",73.44,222818,"C:70.7%[S:67.0%,D:3.7%],F:11.1%,M:18.2%,n:2124",70.7,"0.2.13",64,77.0492,"proto"
"Catocala_fraxini","GCA_930367265.1","Lepidoptera",74.63,26797716,"C:97.4%[S:96.6%,D:0.8%],F:0.8%,M:1.8%,n:5286",97.4,"0.2.13",67,80.6452,"proto"
"Nephrocerus_scutellatus","GCA_947095585.1","Diptera",71.64,4302369,"C:96.1%[S:95.2%,D:0.9%],F:0.6%,M:3.3%,n:3285",96.1,"0.2.13",67,77.4194,"proto"
"Bombus_ignitus","GCA_014825875.1","Endopterygota",70.31,714304,"C:93.5%[S:93.3%,D:0.2%],F:2.7%,M:3.8%,n:5991",93.5,"0.2.13",64,73.7705,"proto"
"Salvelinus_fontinalis","GCA_029448725.1","Clupeocephala",81.58,1231776,"C:96.8%[S:56.2%,D:40.6%],F:1.2%,M:2.0%,n:3640",96.8,"0.2.13",114,92.0792,"deutero"
"Homo_sapiens","GCA_018504635.1","Catarrhini",84.49,21149676,"C:99.0%[S:98.6%,D:0.4%],F:0.2%,M:0.8%,n:13780",99,"0.2.13",245,99.5192,"deutero"
"Anthrax_anthrax","GCA_963971155.1","Diptera",65.67,5737487,"C:94.4%[S:93.4%,D:1.0%],F:1.1%,M:4.5%,n:3285",94.4,"0.2.13",67,70.9677,"proto"
"Anthrax_anthrax","GCA_963971155.1","Diptera",65.67,5737487,"C:94.4%[S:93.4%,D:1.0%],F:1.1%,M:4.5%,n:3285",94.4,"0.2.13",67,70.9677,"proto"
"Anthrax_anthrax","GCA_963971155.1","Diptera",65.67,5737487,"C:94.4%[S:93.4%,D:1.0%],F:1.1%,M:4.5%,n:3285",94.4,"0.2.13",67,70.9677,"proto"
"Anthrax_anthrax","GCA_963971155.1","Diptera",65.67,5737487,"C:94.4%[S:93.4%,D:1.0%],F:1.1%,M:4.5%,n:3285",94.4,"0.2.13",67,70.9677,"proto"
"Epirrhoe_tristata","GCA_951394275.1","Lepidoptera",67.16,2130017,"C:92.0%[S:88.7%,D:3.3%],F:2.2%,M:5.8%,n:5286",92,"0.2.13",67,72.5806,"proto"
"Osedax_fenrisi","GCA_964019155.1","Annelida",26.56,1890177,"C:87.6%[S:86.7%,D:0.9%],F:5.1%,M:7.3%,n:954",87.6,"0.2.13",64,26.5625,"proto"
"Chymomyza_fuscimana","GCA_949987675.1","Diptera",77.61,2674730,"C:97.4%[S:86.0%,D:11.4%],F:1.0%,M:1.6%,n:3285",97.4,"0.2.13",67,83.871,"proto"
"Homo_sapiens","GCA_042029535.1","Catarrhini",84.49,96701097,"C:98.9%[S:98.3%,D:0.6%],F:0.4%,M:0.7%,n:13780",98.9,"0.2.13",245,99.5192,"deutero"
"Gasterosteus_aculeatus","GCA_006229185.1","Clupeocephala",81.58,32541,"C:88.5%[S:87.2%,D:1.3%],F:4.9%,M:6.6%,n:3640",88.5,"0.2.13",114,92.0792,"deutero"
"Bombus_pratorum","GCA_930367225.1","Endopterygota",67.19,1141273,"C:88.8%[S:87.2%,D:1.6%],F:2.0%,M:9.2%,n:5991",88.8,"0.2.13",64,70.4918,"proto"
"Ennomos_quercinarius","GCA_910589225.1","Lepidoptera",74.63,1136183,"C:95.3%[S:94.3%,D:1.0%],F:1.2%,M:3.5%,n:5286",95.3,"0.2.13",67,80.6452,"proto"
"Drosophila_obscura","GCA_964023925.1","Drosophila",60,1841984,"C:95.7%[S:95.1%,D:0.6%],F:0.5%,M:3.8%,n:3285",95.7,"0.2.13",85,67.1053,"proto"
"Protodeltote_pygarga","GCA_936440985.1","Lepidoptera",73.13,2821770,"C:92.0%[S:89.6%,D:2.4%],F:1.8%,M:6.2%,n:5286",92,"0.2.13",67,79.0323,"proto"
"Haemonchus_contortus","GCA_000469685.2","Chromadorea",38.78,3801457,"C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:3131",0,"0.2.13",49,43.1818,"proto"
"Melangyna_quadrimaculata","GCA_949320155.1","Diptera",74.63,1618830,"C:92.9%[S:85.2%,D:7.7%],F:3.1%,M:4.0%,n:3285",92.9,"0.2.13",67,80.6452,"proto"
"Catocala_fraxini","GCA_930367255.1","Lepidoptera",74.63,1831279,"C:95.6%[S:94.7%,D:0.9%],F:0.9%,M:3.5%,n:5286",95.6,"0.2.13",67,80.6452,"proto"
"Xestia_xanthographa","GCA_905147755.2","Lepidoptera",70.15,2208737,"C:92.4%[S:91.5%,D:0.9%],F:1.1%,M:6.5%,n:5286",92.4,"0.2.13",67,75.8065,"proto"
"Colostygia_pectinataria","GCA_951394395.1","Lepidoptera",70.15,12473394,"C:95.1%[S:94.5%,D:0.6%],F:1.0%,M:3.9%,n:5286",95.1,"0.2.13",67,75.8065,"proto"
"Acropora_millepora","GCA_004143615.1","Cnidaria",33.33,36677,"C:93.7%[S:92.7%,D:1.0%],F:3.6%,M:2.7%,n:954",93.7,"0.2.13",3,33.3333,"combined"
"Pandemis_cinnamomeana","GCA_932294335.1","Lepidoptera",70.15,676887,"C:89.6%[S:86.3%,D:3.3%],F:2.7%,M:7.7%,n:5286",89.6,"0.2.13",67,75.8065,"proto"
"Synanthedon_andrenaeformis","GCA_936447275.1","Lepidoptera",64.18,223402,"C:85.3%[S:81.5%,D:3.8%],F:2.8%,M:11.9%,n:5286",85.3,"0.2.13",67,69.3548,"proto"
"Aphis_gossypii","GCA_917880025.1","Neoptera",45.16,4181269,"C:96.2%[S:95.0%,D:1.2%],F:1.3%,M:2.5%,n:2510",96.2,"0.2.13",62,47.4576,"proto"
"Perca_fluviatilis","GCA_010015445.1","Clupeocephala",82.46,4197643,"C:95.5%[S:94.5%,D:1.0%],F:1.3%,M:3.2%,n:3640",95.5,"0.2.13",114,93.0693,"deutero"
"Clostera_curtula","GCA_905475325.1","Lepidoptera",62.69,653972,"C:87.8%[S:86.9%,D:0.9%],F:1.5%,M:10.7%,n:5286",87.8,"0.2.13",67,67.7419,"proto"
"Philonthus_cognatus","GCA_932526485.1","Endopterygota",71.88,2006501,"C:79.9%[S:76.4%,D:3.5%],F:5.6%,M:14.5%,n:2124",79.9,"0.2.13",64,75.4098,"proto"
"Trachinotus_ovatus","GCA_037074605.1","Clupeocephala",85.96,1719454,"C:95.6%[S:94.9%,D:0.7%],F:1.0%,M:3.4%,n:3640",95.6,"0.2.13",114,97.0297,"deutero"
"Eupithecia_tripunctaria","GCA_955876795.1","Lepidoptera",65.67,8421523,"C:95.2%[S:94.2%,D:1.0%],F:1.1%,M:3.7%,n:5286",95.2,"0.2.13",67,70.9677,"proto"
"Cyclopterus_lumpus","GCA_963457625.1","Clupeocephala",81.58,1530980,"C:95.3%[S:94.1%,D:1.2%],F:1.9%,M:2.8%,n:3640",95.3,"0.2.13",114,92.0792,"deutero"
"Triatoma_dimidiata","GCA_964198125.1","Neoptera",64.52,3281451,"C:96.8%[S:94.9%,D:1.9%],F:1.3%,M:1.9%,n:2510",96.8,"0.2.13",62,67.7966,"proto"
"Vespula_germanica","GCA_905340295.1","Endopterygota",65.62,650048,"C:89.3%[S:88.0%,D:1.3%],F:2.5%,M:8.2%,n:5991",89.3,"0.2.13",64,68.8525,"proto"
"Coleophora_deauratella","GCA_958295455.1","Lepidoptera",71.64,9992783,"C:92.4%[S:91.9%,D:0.5%],F:1.5%,M:6.1%,n:5286",92.4,"0.2.13",67,77.4194,"proto"
"Aricia_artaxerxes","GCA_937612035.1","Lepidoptera",73.13,14806121,"C:96.1%[S:95.5%,D:0.6%],F:0.5%,M:3.4%,n:5286",96.1,"0.2.13",67,79.0323,"proto"
"Cistogaster_globosa","GCA_937654795.1","Diptera",65.67,4072864,"C:95.2%[S:90.6%,D:4.6%],F:2.7%,M:2.1%,n:3285",95.2,"0.2.13",67,70.9677,"proto"
"Colostygia_pectinataria","GCA_951394385.1","Lepidoptera",70.15,1314122,"C:94.6%[S:93.5%,D:1.1%],F:1.1%,M:4.3%,n:5286",94.6,"0.2.13",67,75.8065,"proto"
"Criorhina_berberina","GCA_917880715.2","Diptera",74.63,34124640,"C:95.3%[S:91.4%,D:3.9%],F:1.9%,M:2.8%,n:3285",95.3,"0.2.13",67,80.6452,"proto"
"Rhincodon_typus","GCA_021869965.1","Chondrichthyes",85.71,48454,"C:81.4%[S:78.4%,D:3.0%],F:11.5%,M:7.1%,n:3354",81.4,"0.2.13",98,93.3333,"deutero"
"Candelabrum_cocksii","GCA_963930725.1","Cnidaria",0,2825545,"C:85.7%[S:84.2%,D:1.5%],F:2.4%,M:11.9%,n:954",85.7,"0.2.13",3,0,"combined"
"Alsophila_aescularia","GCA_946251895.1","Lepidoptera",73.13,603123,"C:94.0%[S:92.6%,D:1.4%],F:1.9%,M:4.1%,n:5286",94,"0.2.13",67,79.0323,"proto"
"Lithophane_ornitopus","GCA_948473465.1","Lepidoptera",70.15,10880751,"C:94.1%[S:90.2%,D:3.9%],F:2.2%,M:3.7%,n:5286",94.1,"0.2.13",67,75.8065,"proto"
"Leptosomus_discolor","GCA_034619455.1","Neoaves",81.4,8029456,"C:90.5%[S:90.0%,D:0.5%],F:2.6%,M:6.9%,n:8338",90.5,"0.2.13",129,92.1053,"deutero"
"Emmelina_monodactyla","GCA_916618085.1","Lepidoptera",46.27,3543154,"C:79.2%[S:78.1%,D:1.1%],F:1.2%,M:19.6%,n:5286",79.2,"0.2.13",67,50,"proto"
"Ochropleura_plecta","GCA_905475445.1","Lepidoptera",70.15,9617699,"C:93.9%[S:91.5%,D:2.4%],F:2.5%,M:3.6%,n:5286",93.9,"0.2.13",67,75.8065,"proto"
"Thamnaconus_septentrionalis","GCA_009823395.1","Clupeocephala",81.58,22457894,"C:90.7%[S:89.6%,D:1.1%],F:2.3%,M:7.0%,n:3640",90.7,"0.2.13",114,92.0792,"deutero"
"Squalus_suckleyi","GCA_026260435.1","Chondrichthyes",87.76,127514,"C:92.6%[S:89.3%,D:3.3%],F:4.0%,M:3.4%,n:3354",92.6,"0.2.13",98,95.5556,"deutero"
"Cicadella_viridis","GCA_964205205.1","Neoptera",74.19,7802928,"C:96.9%[S:94.1%,D:2.8%],F:1.5%,M:1.6%,n:2510",96.9,"0.2.13",62,77.9661,"proto"
"Andrena_fulva","GCA_946251845.1","Endopterygota",67.19,12523661,"C:91.5%[S:91.2%,D:0.3%],F:3.5%,M:5.0%,n:5991",91.5,"0.2.13",64,70.4918,"proto"
"Lobophora_halterata","GCA_932525835.1","Lepidoptera",68.66,8063952,"C:89.2%[S:86.7%,D:2.5%],F:2.4%,M:8.4%,n:5286",89.2,"0.2.13",67,74.1935,"proto"
"Neoarius_graeffei","GCA_027579695.1","Clupeocephala",78.07,14859289,"C:93.9%[S:91.8%,D:2.1%],F:1.7%,M:4.4%,n:3640",93.9,"0.2.13",114,88.1188,"deutero"
"Cyaniris_semiargus","GCA_905147265.1","Lepidoptera",70.15,2028856,"C:90.3%[S:88.0%,D:2.3%],F:3.1%,M:6.6%,n:5286",90.3,"0.2.13",67,75.8065,"proto"
"Erpobdella_octoculata","GCA_963978895.1","Annelida",43.75,1135949,"C:89.9%[S:85.4%,D:4.5%],F:4.5%,M:5.6%,n:954",89.9,"0.2.13",64,43.75,"proto"
"Lutra_lutra","GCA_902655055.2","Laurasiatheria",76.04,30403456,"C:94.3%[S:92.3%,D:2.0%],F:0.7%,M:5.0%,n:14502",94.3,"0.2.13",217,86.8421,"deutero"
"Odontesthes_bonariensis","GCA_027942865.1","Clupeocephala",84.21,9831534,"C:90.8%[S:89.7%,D:1.1%],F:2.9%,M:6.3%,n:3640",90.8,"0.2.13",114,95.0495,"deutero"
"Cryptus_viduatorius","GCA_964006125.1","Endopterygota",65.62,3577539,"C:93.7%[S:91.4%,D:2.3%],F:3.5%,M:2.8%,n:5991",93.7,"0.2.13",64,68.8525,"proto"
"Cryptus_viduatorius","GCA_964006125.1","Endopterygota",65.62,3577539,"C:93.7%[S:91.4%,D:2.3%],F:3.5%,M:2.8%,n:5991",93.7,"0.2.13",64,68.8525,"proto"
"Cryptus_viduatorius","GCA_964006125.1","Endopterygota",65.62,3577539,"C:93.7%[S:91.4%,D:2.3%],F:3.5%,M:2.8%,n:5991",93.7,"0.2.13",64,68.8525,"proto"
"Cryptus_viduatorius","GCA_964006125.1","Endopterygota",65.62,3577539,"C:93.7%[S:91.4%,D:2.3%],F:3.5%,M:2.8%,n:5991",93.7,"0.2.13",64,68.8525,"proto"
"Hypena_proboscidalis","GCA_905147285.1","Lepidoptera",73.13,18834925,"C:96.9%[S:96.0%,D:0.9%],F:1.0%,M:2.1%,n:5286",96.9,"0.2.13",67,79.0323,"proto"
"Pollenia_amentaria","GCA_943735925.1","Diptera",71.64,19389550,"C:97.9%[S:96.9%,D:1.0%],F:0.6%,M:1.5%,n:3285",97.9,"0.2.13",67,77.4194,"proto"
"Ptilodon_capucinus","GCA_914767775.1","Lepidoptera",67.16,3928666,"C:93.9%[S:91.7%,D:2.2%],F:2.1%,M:4.0%,n:5286",93.9,"0.2.13",67,72.5806,"proto"
"Nycteola_revayana","GCA_947038005.1","Lepidoptera",73.13,2691118,"C:94.6%[S:91.1%,D:3.5%],F:2.7%,M:2.7%,n:5286",94.6,"0.2.13",67,79.0323,"proto"
"Notodonta_dromedarius","GCA_905147325.1","Lepidoptera",71.64,10324145,"C:96.6%[S:96.0%,D:0.6%],F:1.2%,M:2.2%,n:5286",96.6,"0.2.13",67,77.4194,"proto"
"Amphipoea_oculea","GCA_945859645.1","Lepidoptera",70.15,22320631,"C:94.3%[S:91.3%,D:3.0%],F:2.5%,M:3.2%,n:5286",94.3,"0.2.13",67,75.8065,"proto"
"Toxotes_jaculatrix","GCA_017976425.1","Clupeocephala",85.96,15555772,"C:97.3%[S:96.6%,D:0.7%],F:0.8%,M:1.9%,n:3640",97.3,"0.2.13",114,97.0297,"deutero"
"Homo_sapiens","GCA_018469925.1","Catarrhini",84.49,51206351,"C:99.0%[S:98.6%,D:0.4%],F:0.2%,M:0.8%,n:13780",99,"0.2.13",245,99.5192,"deutero"
"Melanotus_villosus","GCA_963082815.1","Endopterygota",79.69,13836834,"C:97.4%[S:95.4%,D:2.0%],F:0.7%,M:1.9%,n:2124",97.4,"0.2.13",64,83.6066,"proto"
"Hydrochoerus_hydrochaeris","GCA_004027455.1","Glires",75,148451,"C:87.2%[S:86.7%,D:0.5%],F:4.9%,M:7.9%,n:13798",87.2,"0.2.13",220,86.3874,"deutero"
"Cerastis_rubricosa","GCA_949152405.1","Lepidoptera",64.18,3521223,"C:90.7%[S:87.2%,D:3.5%],F:2.6%,M:6.7%,n:5286",90.7,"0.2.13",67,69.3548,"proto"
"Toxotes_chatareus","GCA_016801885.1","Clupeocephala",84.21,8430381,"C:89.2%[S:88.0%,D:1.2%],F:1.5%,M:9.3%,n:3640",89.2,"0.2.13",114,95.0495,"deutero"
"Homo_sapiens","GCA_018470445.1","Catarrhini",84.49,23127662,"C:98.0%[S:97.2%,D:0.8%],F:0.3%,M:1.7%,n:13780",98,"0.2.13",245,99.5192,"deutero"
"Entelurus_aequoreus","GCA_033978785.2","Clupeocephala",74.56,2039131,"C:91.6%[S:81.2%,D:10.4%],F:1.6%,M:6.8%,n:3640",91.6,"0.2.13",114,84.1584,"deutero"
"Netelia_melanura","GCA_964007305.1","Endopterygota",64.06,237000,"C:91.9%[S:91.6%,D:0.3%],F:3.4%,M:4.7%,n:5991",91.9,"0.2.13",64,67.2131,"proto"
"Netelia_melanura","GCA_964007305.1","Endopterygota",64.06,237000,"C:91.9%[S:91.6%,D:0.3%],F:3.4%,M:4.7%,n:5991",91.9,"0.2.13",64,67.2131,"proto"
"Netelia_melanura","GCA_964007305.1","Endopterygota",64.06,237000,"C:91.9%[S:91.6%,D:0.3%],F:3.4%,M:4.7%,n:5991",91.9,"0.2.13",64,67.2131,"proto"
"Netelia_melanura","GCA_964007305.1","Endopterygota",64.06,237000,"C:91.9%[S:91.6%,D:0.3%],F:3.4%,M:4.7%,n:5991",91.9,"0.2.13",64,67.2131,"proto"
"Cololabis_saira","GCA_033807715.1","Clupeocephala",73.68,8087617,"C:95.4%[S:92.7%,D:2.7%],F:1.1%,M:3.5%,n:3640",95.4,"0.2.13",114,83.1683,"deutero"
"Homo_sapiens","GCA_018466855.1","Catarrhini",84.49,57249657,"C:99.0%[S:98.6%,D:0.4%],F:0.2%,M:0.8%,n:13780",99,"0.2.13",245,99.5192,"deutero"
"Apamea_monoglypha","GCA_911387735.2","Lepidoptera",70.15,2088607,"C:93.2%[S:90.3%,D:2.9%],F:2.7%,M:4.1%,n:5286",93.2,"0.2.13",67,75.8065,"proto"
"Batillaria_attramentaria","GCA_018292915.2","Mollusca",78.85,1288332,"C:91.1%[S:86.8%,D:4.3%],F:1.9%,M:7.0%,n:5295",91.1,"0.2.13",52,78.8462,"proto"
"Batillaria_attramentaria","GCA_018292915.2","Mollusca",78.85,1288332,"C:91.1%[S:86.8%,D:4.3%],F:1.9%,M:7.0%,n:5295",91.1,"0.2.13",52,78.8462,"proto"
"Batillaria_attramentaria","GCA_018292915.2","Mollusca",78.85,1288332,"C:91.1%[S:86.8%,D:4.3%],F:1.9%,M:7.0%,n:5295",91.1,"0.2.13",52,78.8462,"proto"
"Batillaria_attramentaria","GCA_018292915.2","Mollusca",78.85,1288332,"C:91.1%[S:86.8%,D:4.3%],F:1.9%,M:7.0%,n:5295",91.1,"0.2.13",52,78.8462,"proto"
"Cabera_pusaria","GCA_954871355.1","Lepidoptera",73.13,7639996,"C:94.7%[S:94.0%,D:0.7%],F:1.1%,M:4.2%,n:5286",94.7,"0.2.13",67,79.0323,"proto"
"Micropterix_aruncella","GCA_944548615.1","Lepidoptera",62.69,540406,"C:77.8%[S:75.9%,D:1.9%],F:2.0%,M:20.2%,n:5286",77.8,"0.2.13",67,67.7419,"proto"
"Homo_sapiens","GCA_021950905.1","Catarrhini",74.29,84927121,"C:95.9%[S:95.5%,D:0.4%],F:0.2%,M:3.9%,n:13780",95.9,"0.2.13",245,87.5,"deutero"
"Anopheles_nili","GCA_943737925.1","Diptera",61.19,37444657,"C:94.0%[S:93.7%,D:0.3%],F:1.1%,M:4.9%,n:3285",94,"0.2.13",67,66.129,"proto"
"Syngnathus_scovelli","GCA_024217435.4","Clupeocephala",74.56,15551623,"C:93.6%[S:92.2%,D:1.4%],F:1.3%,M:5.1%,n:3640",93.6,"0.2.13",114,84.1584,"deutero"
"Agrochola_macilenta","GCA_916701695.1","Lepidoptera",70.15,22346656,"C:93.5%[S:90.9%,D:2.6%],F:2.3%,M:4.2%,n:5286",93.5,"0.2.13",67,75.8065,"proto"
"Trypoxylon_attenuatum","GCA_963989405.1","Endopterygota",65.62,1329307,"C:91.9%[S:91.6%,D:0.3%],F:3.1%,M:5.0%,n:5991",91.9,"0.2.13",64,68.8525,"proto"
"Trypoxylon_attenuatum","GCA_963989405.1","Endopterygota",65.62,1329307,"C:91.9%[S:91.6%,D:0.3%],F:3.1%,M:5.0%,n:5991",91.9,"0.2.13",64,68.8525,"proto"
"Trypoxylon_attenuatum","GCA_963989405.1","Endopterygota",65.62,1329307,"C:91.9%[S:91.6%,D:0.3%],F:3.1%,M:5.0%,n:5991",91.9,"0.2.13",64,68.8525,"proto"
"Trypoxylon_attenuatum","GCA_963989405.1","Endopterygota",65.62,1329307,"C:91.9%[S:91.6%,D:0.3%],F:3.1%,M:5.0%,n:5991",91.9,"0.2.13",64,68.8525,"proto"
"Ophion_slaviceki","GCA_944452715.1","Endopterygota",62.5,472634,"C:84.2%[S:82.8%,D:1.4%],F:7.7%,M:8.1%,n:5991",84.2,"0.2.13",64,65.5738,"proto"
"Hydriomena_furcata","GCA_912999785.1","Lepidoptera",70.15,13929574,"C:95.7%[S:93.4%,D:2.3%],F:1.8%,M:2.5%,n:5286",95.7,"0.2.13",67,75.8065,"proto"
"Leptosomus_discolor","GCA_034619465.1","Neoaves",81.4,8826436,"C:90.6%[S:90.1%,D:0.5%],F:2.5%,M:6.9%,n:8338",90.6,"0.2.13",129,92.1053,"deutero"
"Conistra_vaccinii","GCA_948150745.1","Lepidoptera",71.64,1869833,"C:94.9%[S:93.7%,D:1.2%],F:1.2%,M:3.9%,n:5286",94.9,"0.2.13",67,77.4194,"proto"
"Psammomys_obesus","GCA_002215935.2","Muridae",63.98,76389,"C:96.0%[S:95.4%,D:0.6%],F:1.1%,M:2.9%,n:12692",96,"0.2.13",236,72.9469,"deutero"
"Homo_sapiens","GCA_018469945.1","Catarrhini",84.49,29253507,"C:98.9%[S:98.5%,D:0.4%],F:0.2%,M:0.9%,n:13780",98.9,"0.2.13",245,99.5192,"deutero"
"Homo_sapiens","GCA_042027095.1","Catarrhini",84.49,111367101,"C:99.0%[S:98.4%,D:0.6%],F:0.4%,M:0.6%,n:13780",99,"0.2.13",245,99.5192,"deutero"
"Apamea_epomidion","GCA_947507555.1","Lepidoptera",68.66,1732187,"C:90.9%[S:90.0%,D:0.9%],F:1.1%,M:8.0%,n:5286",90.9,"0.2.13",67,74.1935,"proto"
"Eudonia_mercurella","GCA_963082485.1","Lepidoptera",64.18,628942,"C:92.7%[S:91.4%,D:1.3%],F:1.8%,M:5.5%,n:5286",92.7,"0.2.13",67,69.3548,"proto"
"Apeira_syringaria","GCA_934045895.1","Lepidoptera",64.18,1709645,"C:82.6%[S:80.6%,D:2.0%],F:3.1%,M:14.3%,n:5286",82.6,"0.2.13",67,69.3548,"proto"
"Tachystola_acroxantha","GCA_963506565.1","Lepidoptera",73.13,7881905,"C:95.6%[S:94.8%,D:0.8%],F:0.9%,M:3.5%,n:5286",95.6,"0.2.13",67,79.0323,"proto"
"Pollenia_griseotomentosa","GCA_963931875.1","Diptera",71.64,9571469,"C:96.3%[S:95.4%,D:0.9%],F:1.3%,M:2.4%,n:3285",96.3,"0.2.13",67,77.4194,"proto"
"Solenopsis_invicta","GCF_016802725.1","Endopterygota",68.75,9421447,"C:99.1%[S:98.3%,D:0.8%],F:0.2%,M:0.7%,n:5991",99.1,"0.2.13",64,72.1311,"proto"
"Eupeodes_latifasciatus","GCA_920104105.1","Diptera",74.63,1254140,"C:95.1%[S:93.6%,D:1.5%],F:1.2%,M:3.7%,n:3285",95.1,"0.2.13",67,80.6452,"proto"
"Incurvaria_masculella","GCA_946894095.1","Lepidoptera",65.67,19935990,"C:90.3%[S:89.1%,D:1.2%],F:1.6%,M:8.1%,n:5286",90.3,"0.2.13",67,70.9677,"proto"
"Anopheles_gambiae","GCA_943734735.1","Diptera",65.67,10625458,"C:96.4%[S:96.2%,D:0.2%],F:1.2%,M:2.4%,n:3285",96.4,"0.2.13",67,70.9677,"proto"
"Epinotia_nisella","GCA_932294315.1","Lepidoptera",76.12,21240484,"C:91.8%[S:89.3%,D:2.5%],F:3.3%,M:4.9%,n:5286",91.8,"0.2.13",67,82.2581,"proto"
"Drepanosiphum_platanoidis","GCA_948098895.1","Neoptera",51.61,312154,"C:94.0%[S:89.9%,D:4.1%],F:1.3%,M:4.7%,n:2510",94,"0.2.13",62,54.2373,"proto"
"Lepeophtheirus_nordmannii","GCA_963680855.1","Pancrustacea",47.17,4102787,"C:94.1%[S:92.7%,D:1.4%],F:1.3%,M:4.6%,n:1013",94.1,"0.2.13",53,48.0769,"proto"
"Homo_sapiens","GCA_018852585.1","Catarrhini",84.49,24061170,"C:98.9%[S:98.5%,D:0.4%],F:0.2%,M:0.9%,n:13780",98.9,"0.2.13",245,99.5192,"deutero"
"Carcharodon_carcharias","GCA_017639515.1","Chondrichthyes",84.69,6544962,"C:93.7%[S:91.1%,D:2.6%],F:2.0%,M:4.3%,n:3354",93.7,"0.2.13",98,92.2222,"deutero"
"Cricetus_cricetus","GCA_964304595.1","Glires",69.55,47690202,"C:97.9%[S:96.8%,D:1.1%],F:0.5%,M:1.6%,n:13798",97.9,"0.2.13",220,80.1047,"deutero"
"Cricetus_cricetus","GCA_964304595.1","Glires",69.55,47690202,"C:97.9%[S:96.8%,D:1.1%],F:0.5%,M:1.6%,n:13798",97.9,"0.2.13",220,80.1047,"deutero"
"Cricetus_cricetus","GCA_964304595.1","Glires",69.55,47690202,"C:97.9%[S:96.8%,D:1.1%],F:0.5%,M:1.6%,n:13798",97.9,"0.2.13",220,80.1047,"deutero"
"Cricetus_cricetus","GCA_964304595.1","Glires",69.55,47690202,"C:97.9%[S:96.8%,D:1.1%],F:0.5%,M:1.6%,n:13798",97.9,"0.2.13",220,80.1047,"deutero"
"Orthosia_incerta","GCA_948253185.1","Lepidoptera",73.13,1067368,"C:94.7%[S:93.2%,D:1.5%],F:1.5%,M:3.8%,n:5286",94.7,"0.2.13",67,79.0323,"proto"
"Agriphila_geniculea","GCA_927400025.1","Lepidoptera",71.64,1841345,"C:93.5%[S:90.8%,D:2.7%],F:3.0%,M:3.5%,n:5286",93.5,"0.2.13",67,77.4194,"proto"
"Oryzias_latipes","GCA_947078775.1","Clupeocephala",80.7,1481527,"C:95.8%[S:94.9%,D:0.9%],F:1.5%,M:2.7%,n:3640",95.8,"0.2.13",114,91.0891,"deutero"
"Cosmia_trapezina","GCA_905163595.1","Lepidoptera",70.15,4196587,"C:93.9%[S:88.9%,D:5.0%],F:2.6%,M:3.5%,n:5286",93.9,"0.2.13",67,75.8065,"proto"
"Meganola_albula","GCA_936440415.1","Lepidoptera",70.15,1714907,"C:87.2%[S:84.6%,D:2.6%],F:2.0%,M:10.8%,n:5286",87.2,"0.2.13",67,75.8065,"proto"
"Amphipyra_tragopoginis","GCA_905220425.1","Lepidoptera",73.13,10315863,"C:97.2%[S:96.6%,D:0.6%],F:0.9%,M:1.9%,n:5286",97.2,"0.2.13",67,79.0323,"proto"
"Diacarnus_erythraeanus","GCA_964016965.1","Demospongiae",0,1386536,"C:83.5%[S:80.8%,D:2.7%],F:6.0%,M:10.5%,n:954",83.5,"0.2.13",6,0,"combined"
"Homo_sapiens","GCA_018503255.1","Catarrhini",84.49,40078400,"C:98.9%[S:98.1%,D:0.8%],F:0.2%,M:0.9%,n:13780",98.9,"0.2.13",245,99.5192,"deutero"
"Cricetulus_griseus","GCA_003668045.2","Glires",69.09,2711962,"C:97.3%[S:96.4%,D:0.9%],F:1.0%,M:1.7%,n:13798",97.3,"0.2.13",220,79.5812,"deutero"
"Patella_pellucida","GCA_917208275.1","Mollusca",84.62,3173890,"C:94.5%[S:93.4%,D:1.1%],F:0.9%,M:4.6%,n:5295",94.5,"0.2.13",52,84.6154,"proto"
